,Suburb,Address,Type,Price,Method,Date,Distance,Postcode,Landsize,Lattitude,Longtitude,Regionname,Propertycount
5962,Richmond,408/633 Church St,Unit,760000.0,Property sold,2016-11-27,2.6,3121,0.0,-37.833,144.997,Northern Metropolitan,14949
5963,Richmond,601/10 Burnley St,Unit,362000.0,Property sold,2016-11-27,2.6,3121,0.0,-37.8127,145.0094,Northern Metropolitan,14949
5964,Coburg North,2 Carr St,House,970000.0,Property sold,2016-11-27,9.2,3058,575.0,-37.7307,144.9704,Northern Metropolitan,3445
5965,Kew,47 Kellett Gr,House,2245000.0,Property sold,2016-11-27,5.6,3101,627.0,-37.7915,145.0348,Southern Metropolitan,10331
5966,Kew,69 Malin St,House,3280000.0,Property passed in,2016-11-27,5.6,3101,480.0,-37.8117,145.0449,Southern Metropolitan,10331
5967,Kew,157 Wiltshire Dr,Townhouse,730000.0,Property sold prior,2016-11-27,5.6,3101,0.0,-37.7941,145.0238,Southern Metropolitan,10331
5968,Richmond,4 Burgess St,House,1405000.0,Property sold,2016-11-27,2.6,3121,212.0,-37.8302,144.9993,Northern Metropolitan,14949
5969,Richmond,5 Birch Sq,House,1350000.0,Vendor Bid,2016-11-27,2.6,3121,133.0,-37.8183,145.0079,Northern Metropolitan,14949
5970,Hadfield,25 East St,House,515000.0,Property sold,2016-11-27,12.1,3046,345.0,-37.7128,144.9496,Northern Metropolitan,2606
5971,Hadfield,14 Sutherland St,House,716000.0,Property sold,2016-11-27,12.1,3046,594.0,-37.709,144.9483,Northern Metropolitan,2606
5972,Ashwood,1/16 Raymond St,Townhouse,900500.0,Property sold,2016-11-27,12.2,3147,256.0,-37.8655,145.1096,Southern Metropolitan,2894
5973,Bentleigh,17 Smith St,House,1900000.0,Property sold,2016-11-27,13.0,3204,708.0,-37.9181,145.04399999999995,Southern Metropolitan,6795
5974,Hadfield,38 Tassell St,House,640000.0,Property sold prior,2016-11-27,12.1,3046,612.0,-37.7109,144.9389,Northern Metropolitan,2606
5975,Toorak,10/264 Williams Rd,Townhouse,910000.0,Property passed in,2016-11-27,4.6,3142,0.0,-37.842,145.0046,Southern Metropolitan,7217
5976,Chadstone,15 Grandview Rd,House,1460000.0,Property sold,2016-11-27,13.6,3148,705.0,-37.8746,145.1071,Southern Metropolitan,3582
5977,Richmond,9 Hosie St,House,1410000.0,Property sold,2016-11-27,2.6,3121,224.0,-37.8199,145.0017,Northern Metropolitan,14949
5978,Richmond,52 Hunter St,House,1150000.0,Property sold prior,2016-11-27,2.6,3121,156.0,-37.8209,145.0052,Northern Metropolitan,14949
5979,Kew,33 Disraeli St,House,1440000.0,Property sold,2016-11-27,5.6,3101,298.0,-37.8021,145.0391,Southern Metropolitan,10331
5980,Kew,36 Denmark St,House,1290000.0,Property sold,2016-11-27,5.6,3101,321.0,-37.8116,145.0285,Southern Metropolitan,10331
5981,Kensington,8/37 Kensington Rd,Unit,506000.0,Property sold prior,2016-11-27,4.2,3031,0.0,-37.7952,144.9262,Northern Metropolitan,5263
5982,Brighton East,2/33 Cluden St,Unit,903000.0,Property sold,2016-11-27,10.7,3187,171.0,-37.9125,145.0114,Southern Metropolitan,6938
5983,Braybrook,29 Hampden St,House,680000.0,Property sold,2016-11-27,10.8,3019,565.0,-37.7885,144.859,Western Metropolitan,3589
5984,Kew,4/206 Cotham Rd,Unit,1100000.0,Property sold,2016-11-27,5.6,3101,0.0,-37.8087,145.0452,Southern Metropolitan,10331
5985,Kew,27 Fernhurst Gr,House,2560000.0,Property passed in,2016-11-27,5.6,3101,670.0,-37.8042,145.0279,Southern Metropolitan,10331
5986,Kew,7 Heather Gr,House,2600000.0,Vendor Bid,2016-11-27,5.6,3101,674.0,-37.8064,145.0608,Southern Metropolitan,10331
5987,Kew,18 Collins St,House,1750000.0,Property sold,2016-11-27,5.6,3101,641.0,-37.7982,145.0281,Southern Metropolitan,10331
5988,Richmond,104/8 Howard St,Unit,385000.0,Vendor Bid,2016-11-27,2.6,3121,0.0,-37.8331,144.9975,Northern Metropolitan,14949
5989,Kew,60 Childers St,House,1500000.0,Property passed in,2016-11-27,5.6,3101,857.0,-37.7981,145.0423,Southern Metropolitan,10331
5990,Richmond,4/199 Punt Rd,Unit,360000.0,Property sold,2016-11-27,2.6,3121,1332.0,-37.8181,144.9901,Northern Metropolitan,14949
5991,Ascot Vale,43 Mirams St,House,1060000.0,Property passed in,2016-11-27,5.9,3032,555.0,-37.7767,144.9125,Western Metropolitan,6567
5992,Richmond,25 Palmer St,House,1775000.0,Property sold,2016-11-27,2.6,3121,434.0,-37.8185,145.0061,Northern Metropolitan,14949
5993,Hadfield,3 Charles St,House,1102000.0,Property sold,2016-11-27,12.1,3046,1020.0,-37.709,144.9434,Northern Metropolitan,2606
5994,Richmond,3 Longfield St,House,1400000.0,Property passed in,2016-11-27,2.6,3121,0.0,-37.8211,145.0114,Northern Metropolitan,14949
5995,Ascot Vale,45 Mirams St,House,1410000.0,Property passed in,2016-11-27,5.9,3032,459.0,-37.7767,144.9124,Western Metropolitan,6567
5996,Richmond,43 Type St,House,1270000.0,Property sold,2016-11-27,2.6,3121,152.0,-37.8219,145.0096,Northern Metropolitan,14949
5997,Hadfield,21 Volga St,House,460000.0,Property sold,2016-11-27,12.1,3046,360.0,-37.7074,144.9407,Northern Metropolitan,2606
5998,Hadfield,24 South St,Townhouse,750000.0,Property sold,2016-12-06,12.1,3046,301.0,-37.715,144.9475,Northern Metropolitan,2606
5999,Essendon,1 McCarron Pde,House,1775000.0,Property sold,2016-12-06,8.0,3040,725.0,-37.7551,144.9047,Western Metropolitan,9264
6000,Albert Park,4a Gatehouse La,House,1370000.0,Property sold,2016-12-06,3.3,3206,0.0,-37.8451,144.9511,Southern Metropolitan,3280
6001,Kensington,119/71 Henry St,Unit,370000.0,Vendor Bid,2016-12-06,4.2,3031,0.0,-37.7961,144.9261,Northern Metropolitan,5263
6002,Elwood,4/5 Southey Ct,Unit,717000.0,Property sold,2016-12-06,7.7,3184,0.0,-37.8758,144.9874,Southern Metropolitan,8989
6003,Thornbury,4 Kelvin Gr,House,944000.0,Property sold prior,2016-12-06,6.5,3071,185.0,-37.76300000000001,145.0025,Northern Metropolitan,8870
6004,Hampton,27/78 Holyrood St,Unit,685000.0,Property passed in,2016-12-06,13.7,3188,0.0,-37.9339,145.0023,Southern Metropolitan,5454
6005,Burwood,1/34 Cumming St,House,1060000.0,Property sold,2016-12-06,11.7,3125,326.0,-37.8528,145.1129,Southern Metropolitan,5678
6006,South Kingsville,69 Watt St,House,985000.0,Property sold,2016-12-06,9.1,3015,669.0,-37.8321,144.8736,Western Metropolitan,984
6007,Hampton,310 Hampton St,House,2600000.0,Property sold,2016-12-06,13.7,3188,1504.0,-37.944,145.0015,Southern Metropolitan,5454
6008,Surrey Hills,14 Verdun St,House,1650000.0,Vendor Bid,2016-12-06,11.2,3127,693.0,-37.8339,145.0937,Southern Metropolitan,5457
6009,Strathmore,25 Hayes Rd,House,1440000.0,Property sold,2016-12-06,9.7,3041,617.0,-37.7386,144.917,Western Metropolitan,3284
6010,Alphington,83 Fulham Rd,House,2840000.0,Property sold,2016-12-06,6.4,3078,809.0,-37.775,145.0268,Northern Metropolitan,2211
6011,Oakleigh South,10a Farm Rd,House,580000.0,Property passed in,2016-12-06,14.7,3167,428.0,-37.9249,145.0943,South-Eastern Metropolitan,3692
6012,Hawthorn,3 Randolph St,House,2065000.0,Property sold,2016-12-06,4.6,3122,351.0,-37.8165,145.02100000000004,Southern Metropolitan,11308
6013,South Yarra,91/390 Toorak Rd,Unit,1030000.0,Vendor Bid,2016-12-06,3.3,3141,0.0,-37.8407,145.0043,Southern Metropolitan,14887
6014,South Yarra,33a Clara St,House,1500000.0,Property sold,2016-12-06,3.3,3141,141.0,-37.8408,144.9977,Southern Metropolitan,14887
6015,Oakleigh,5/1 Parer St,House,600000.0,Property sold prior,2016-12-06,14.0,3166,211.0,-37.9086,145.0977,Southern Metropolitan,3224
6016,Balwyn North,23a The Boulevard,House,2200000.0,Vendor Bid,2016-12-06,9.2,3104,900.0,-37.7868,145.0677,Southern Metropolitan,7809
6017,Balwyn North,141 Greythorn Rd,House,1500000.0,Property sold,2016-12-06,9.2,3104,800.0,-37.8023,145.0976,Southern Metropolitan,7809
6018,Heidelberg Heights,18 Shelley St,House,584000.0,Property sold,2016-12-06,10.5,3081,428.0,-37.7418,145.0513,Eastern Metropolitan,2947
6019,Footscray,120 MacPherson St,House,760000.0,Property sold,2016-12-06,6.4,3011,265.0,-37.7975,144.8894,Western Metropolitan,7570
6020,Northcote,14 Henry St,House,1112000.0,Property sold,2016-12-06,5.5,3070,238.0,-37.7732,144.9957,Northern Metropolitan,11364
6021,St Kilda,37/151 Fitzroy St,Unit,571000.0,Property sold,2016-12-06,6.1,3182,7458.0,-37.8591,144.97899999999996,Southern Metropolitan,13240
6022,Brunswick West,18/180 Union St,Unit,435000.0,Property sold,2016-12-06,5.9,3055,0.0,-37.7727,144.9497,Northern Metropolitan,7082
6023,Essendon West,1/410 Buckley St,Townhouse,800000.0,Vendor Bid,2016-12-06,9.8,3040,242.0,-37.7535,144.8868,Western Metropolitan,588
6024,Camberwell,4 Range St,House,2000000.0,Property sold,2016-12-06,7.8,3124,821.0,-37.8459,145.0644,Southern Metropolitan,8920
6025,Camberwell,163 Through Rd,House,1302000.0,Property sold,2016-12-06,7.8,3124,427.0,-37.8367,145.0934,Southern Metropolitan,8920
6026,Spotswood,24 Forrest St,House,927000.0,Property sold,2016-12-06,7.7,3015,274.0,-37.8282,144.8856,Western Metropolitan,1223
6027,Thornbury,327 Gillies St,House,1210000.0,Property passed in,2016-12-06,6.5,3071,398.0,-37.76300000000001,145.0198,Northern Metropolitan,8870
6028,Carnegie,19/225 Koornang Rd,Unit,460000.0,Vendor Bid,2016-12-06,11.4,3163,0.0,-37.8936,145.056,Southern Metropolitan,7822
6029,Toorak,11 Church St,Townhouse,2700000.0,Vendor Bid,2016-12-06,4.6,3142,294.0,-37.8503,145.0292,Southern Metropolitan,7217
6030,Fitzroy North,28 Percy St,House,990000.0,Property sold,2016-12-06,3.5,3068,145.0,-37.791,144.9779,Northern Metropolitan,6244
6031,Footscray,3/53 Whitehall St,Unit,420000.0,Vendor Bid,2016-12-06,6.4,3011,0.0,-37.8042,144.9049,Western Metropolitan,7570
6032,Preston,126 Albert St,House,600000.0,Vendor Bid,2016-12-06,8.8,3072,503.0,-37.739,145.0238,Northern Metropolitan,14577
6033,Reservoir,31 Rathcown Rd,House,682000.0,Property sold prior,2016-12-06,11.2,3073,750.0,-37.7107,145.0317,Northern Metropolitan,21650
6034,Ormond,7/4 Holloway St,Unit,260000.0,Property passed in,2016-12-06,11.8,3204,0.0,-37.9018,145.0454,Southern Metropolitan,3578
6035,Thornbury,92 Speight St,House,970000.0,Property sold,2016-12-06,6.5,3071,491.0,-37.7633,145.0169,Northern Metropolitan,8870
6036,St Kilda,5/171 Fitzroy St,Unit,690000.0,Vendor Bid,2016-12-06,6.1,3182,0.0,-37.8579,144.981,Southern Metropolitan,13240
6037,Altona North,21 Allan St,House,650000.0,Property sold prior,2016-12-06,11.1,3025,558.0,-37.8451,144.8529,Western Metropolitan,5132
6038,Northcote,68b Derby St,House,1310000.0,Property passed in,2016-12-06,5.5,3070,282.0,-37.7709,145.0057,Northern Metropolitan,11364
6039,Essendon,62 Mary St,House,855000.0,Property sold,2016-12-06,8.0,3040,396.0,-37.7484,144.8907,Western Metropolitan,9264
6040,Essendon,141 Cooper St,House,1990000.0,Property sold,2016-12-06,8.0,3040,1021.0,-37.7415,144.8987,Western Metropolitan,9264
6041,Malvern East,50 The Boulevard,House,1555000.0,Property sold,2016-12-06,11.2,3145,691.0,-37.8734,145.0887,Southern Metropolitan,8801
6042,Box Hill,1/7 Glenmore St,Unit,288000.0,Property sold prior,2016-12-06,13.1,3128,774.0,-37.8241,145.1262,Eastern Metropolitan,4605
6043,Reservoir,146 North Rd,House,812000.0,Property sold,2016-12-06,11.2,3073,696.0,-37.7223,145.0126,Northern Metropolitan,21650
6044,Surrey Hills,39 Bentley St,House,1755000.0,Property sold,2016-12-11,11.2,3127,808.0,-37.832,145.11,Southern Metropolitan,5457
6045,Box Hill,89 Thames St,House,2770000.0,Property sold,2016-12-11,13.1,3128,715.0,-37.8135,145.1218,Eastern Metropolitan,4605
6046,Box Hill,15 Davey St,House,948000.0,Property sold,2016-12-11,13.1,3128,384.0,-37.8167,145.1373,Eastern Metropolitan,4605
6047,Abbotsford,411/8 Grosvenor St,Unit,700000.0,Vendor Bid,2016-12-11,2.5,3067,0.0,-37.811,145.0067,Northern Metropolitan,4019
6048,Abbotsford,123/56 Nicholson St,Unit,750000.0,Property sold,2016-12-11,2.5,3067,0.0,-37.8078,144.9965,Northern Metropolitan,4019
6049,Strathmore Heights,12 Boeing Rd,House,931999.0,Property sold,2016-12-11,12.5,3041,528.0,-37.7137,144.8987,Western Metropolitan,389
6050,Ormond,2/43 Ulupna Rd,House,810000.0,Property sold,2016-12-11,11.8,3204,210.0,-37.9001,145.0428,Southern Metropolitan,3578
6051,Abbotsford,40 Nicholson St,House,1350000.0,Vendor Bid,2016-12-11,2.5,3067,214.0,-37.8085,144.9964,Northern Metropolitan,4019
6052,Yarraville,122 Stephen St,House,470000.0,Property passed in,2016-12-11,7.0,3013,0.0,-37.8173,144.894,Western Metropolitan,6543
6053,Yarraville,63 Hawkhurst St,House,1050000.0,Property sold,2016-12-11,7.0,3013,442.0,-37.8201,144.872,Western Metropolitan,6543
6054,Bentleigh,10/21 Bent St,Unit,420000.0,Property passed in,2016-12-11,13.0,3204,1045.0,-37.9158,145.0379,Southern Metropolitan,6795
6055,Ormond,3/25 Holloway St,Unit,822500.0,Property sold,2016-12-11,11.8,3204,0.0,-37.9018,145.0477,Southern Metropolitan,3578
6056,Box Hill,19 Wavell St,House,1412000.0,Property sold,2016-12-11,13.1,3128,590.0,-37.8274,145.1274,Eastern Metropolitan,4605
6057,Yarraville,52 Goulburn St,House,1419000.0,Property sold prior,2016-12-11,7.0,3013,270.0,-37.8148,144.8884,Western Metropolitan,6543
6058,Yarraville,113 Anderson St,Townhouse,1040000.0,Property sold,2016-12-11,7.0,3013,352.0,-37.8164,144.8869,Western Metropolitan,6543
6059,Keilor Park,2/90 Victory St,Unit,501000.0,Property sold,2016-12-11,14.5,3042,255.0,-37.7243,144.8533,Western Metropolitan,1119
6060,Ormond,16 Wallen Rd,House,1322000.0,Property sold,2016-12-11,11.8,3204,551.0,-37.9036,145.0521,Southern Metropolitan,3578
6061,Bentleigh East,37 Orange St,House,1270000.0,Property sold,2016-12-11,13.9,3165,694.0,-37.9174,145.0779,Southern Metropolitan,10969
6062,Thornbury,6/75 Pender St,Unit,277500.0,Property passed in,2016-12-11,6.5,3071,0.0,-37.7542,145.0098,Northern Metropolitan,8870
6063,Toorak,19/36 Grange Rd,Unit,515501.0,Property sold prior,2016-12-11,4.6,3142,0.0,-37.8373,145.0116,Southern Metropolitan,7217
6064,Toorak,2/76 Mathoura Rd,Unit,611000.0,Property sold prior,2016-12-11,4.6,3142,0.0,-37.8428,145.0081,Southern Metropolitan,7217
6065,Bentleigh East,41 Bradford St,House,845000.0,Property sold,2016-12-11,13.9,3165,295.0,-37.9239,145.0781,Southern Metropolitan,10969
6066,Brighton,40 Whyte St,House,1785000.0,Property sold prior,2016-12-11,11.2,3186,404.0,-37.9228,144.9996,Southern Metropolitan,10579
6067,Brighton,9 Sussex St,House,4700000.0,Vendor Bid,2016-12-11,11.2,3186,1073.0,-37.918,144.9911,Southern Metropolitan,10579
6068,Bentleigh East,2/41 Elizabeth St,Townhouse,860000.0,Vendor Bid,2016-12-11,13.9,3165,254.0,-37.9227,145.0558,Southern Metropolitan,10969
6069,Essendon West,461 Buckley St,House,787500.0,Property sold,2016-12-11,9.8,3040,556.0,-37.7537,144.8856,Western Metropolitan,588
6070,Viewbank,10/86 Graham Rd,Unit,546000.0,Property sold,2016-12-11,13.8,3084,177.0,-37.7388,145.08100000000005,Eastern Metropolitan,2698
6071,Bentleigh East,40 Kennedy St,House,1208000.0,Property sold,2016-12-11,13.9,3165,747.0,-37.9198,145.0791,Southern Metropolitan,10969
6072,Brighton,2/5 Loller St,Townhouse,1411000.0,Property sold,2016-12-11,11.2,3186,0.0,-37.9144,145.0004,Southern Metropolitan,10579
6073,Brighton,28 Loller St,House,1570000.0,Property sold,2016-12-11,11.2,3186,352.0,-37.9154,145.001,Southern Metropolitan,10579
6074,Brighton,8/42 Grosvenor St,Unit,575000.0,Property sold,2016-12-11,11.2,3186,0.0,-37.9097,144.9914,Southern Metropolitan,10579
6075,Bentleigh East,5b MacKie Rd,Townhouse,921000.0,Property sold,2016-12-11,13.9,3165,167.0,-37.9219,145.0733,Southern Metropolitan,10969
6076,Bentleigh East,13 Norville St,House,1165000.0,Property sold,2016-12-11,13.9,3165,732.0,-37.9334,145.0667,Southern Metropolitan,10969
6077,Hawthorn East,2/282 Riversdale Rd,Unit,320000.0,Vendor Bid,2016-12-11,7.5,3123,0.0,-37.8303,145.046,Southern Metropolitan,6482
6078,Hawthorn East,16 Leura Gr,House,2800000.0,Property sold,2016-12-11,7.5,3123,764.0,-37.8374,145.0486,Southern Metropolitan,6482
6079,Hawthorn East,10/11 Grandview Gr,Unit,550000.0,Property passed in,2016-12-11,7.5,3123,0.0,-37.8222,145.0566,Southern Metropolitan,6482
6080,Fawkner,2/26 Shirley St,Townhouse,553500.0,Property sold,2016-12-11,12.4,3060,280.0,-37.7027,144.9615,Northern Metropolitan,5070
6081,Hawthorn East,13/84 Campbell Rd,Unit,365000.0,Property sold prior,2016-12-11,7.5,3123,2274.0,-37.8339,145.055,Southern Metropolitan,6482
6082,Brighton,5 Bridge St,House,1650000.0,Property sold,2016-12-11,11.2,3186,354.0,-37.8916,145.0017,Southern Metropolitan,10579
6083,Albert Park,60 Brooke St,House,1000000.0,Property sold,2016-12-11,3.3,3206,288.0,-37.8407,144.9523,Southern Metropolitan,3280
6084,Oakleigh,1173 North Rd,House,1035000.0,Property sold,2016-12-11,14.0,3166,650.0,-37.91,145.0914,Southern Metropolitan,3224
6085,Oakleigh,105 Atkinson St,House,1225000.0,Property sold,2016-12-11,14.0,3166,553.0,-37.8956,145.0928,Southern Metropolitan,3224
6086,Bentleigh East,25 Thornton St,House,920000.0,Property passed in,2016-12-11,13.9,3165,578.0,-37.9303,145.0805,Southern Metropolitan,10969
6087,Brighton,1/16 Black St,Unit,1100000.0,Property sold,2016-12-11,11.2,3186,0.0,-37.9131,144.995,Southern Metropolitan,10579
6088,Watsonia,56 Frensham Rd,House,671000.0,Property sold,2016-12-11,14.9,3087,280.0,-37.7153,145.0854,Northern Metropolitan,2329
6089,Thornbury,51 Alston St,House,887000.0,Property sold,2016-12-11,6.5,3071,540.0,-37.7554,145.0211,Northern Metropolitan,8870
6090,Watsonia,1 Meagher St,House,741000.0,Property sold prior,2016-12-11,14.9,3087,671.0,-37.7072,145.0855,Northern Metropolitan,2329
6091,Watsonia,18 Temby St,House,706000.0,Property sold,2016-12-11,14.9,3087,581.0,-37.7094,145.0877,Northern Metropolitan,2329
6092,Williamstown,5 Railway Pl,House,1010000.0,Property passed in,2016-12-11,8.0,3016,250.0,-37.8667,144.903,Western Metropolitan,6380
6093,Williamstown,112 Crofton Dr,House,1330000.0,Property sold,2016-12-11,8.0,3016,217.0,-37.8634,144.8796,Western Metropolitan,6380
6094,Surrey Hills,95 Guildford Rd,House,1700000.0,Property sold,2016-12-11,11.2,3127,579.0,-37.8224,145.0959,Southern Metropolitan,5457
6095,Bentleigh,2/7 Gordon St,Unit,855000.0,Property sold,2016-12-11,13.0,3204,226.0,-37.9274,145.031,Southern Metropolitan,6795
6096,Bentleigh,11 Somers St,House,1450000.0,Property sold,2016-12-11,13.0,3204,567.0,-37.9149,145.0252,Southern Metropolitan,6795
6097,Bentleigh,103 Tucker Rd,House,1200000.0,Property passed in,2016-12-11,13.0,3204,590.0,-37.9256,145.0497,Southern Metropolitan,6795
6098,Murrumbeena,18 Spark St,House,1355000.0,Property sold,2016-12-11,12.1,3163,612.0,-37.8996,145.0716,Southern Metropolitan,4442
6099,Murrumbeena,22/41 Murrumbeena Rd,Unit,605000.0,Property sold prior,2016-12-11,12.1,3163,5289.0,-37.8882,145.0666,Southern Metropolitan,4442
6100,Murrumbeena,17 Howe St,House,1370000.0,Property sold,2016-12-11,12.1,3163,834.0,-37.8959,145.0736,Southern Metropolitan,4442
6101,Murrumbeena,6/21 Adelaide St,House,435000.0,Property sold,2016-12-11,12.1,3163,697.0,-37.8875,145.0676,Southern Metropolitan,4442
6102,Bentleigh,11 Wheatley Rd,House,1860000.0,Property passed in,2016-12-11,13.0,3204,855.0,-37.9163,145.0324,Southern Metropolitan,6795
6103,West Footscray,12/624 Barkly St,Unit,470000.0,Property sold,2016-12-11,8.2,3012,0.0,-37.7968,144.8735,Western Metropolitan,5058
6104,West Footscray,11 Elphinstone St,House,820000.0,Property sold,2016-12-11,8.2,3012,440.0,-37.7937,144.8732,Western Metropolitan,5058
6105,Kingsville,52a Williamstown Rd,House,730000.0,Property sold,2016-12-11,7.8,3012,84.0,-37.8058,144.8846,Western Metropolitan,1808
6106,Kingsbury,101 The Fairway,House,610000.0,Property sold,2016-12-11,12.4,3083,465.0,-37.7126,145.03,Northern Metropolitan,1414
6107,Ivanhoe East,31 Keam St,House,2200000.0,Property sold,2016-12-11,9.0,3079,1004.0,-37.7689,145.0665,Eastern Metropolitan,1554
6108,Bentleigh East,1/112 Tambet St,House,742500.0,Property sold,2016-12-11,13.9,3165,300.0,-37.9099,145.0726,Southern Metropolitan,10969
6109,Bellfield,40 Plunkett St,House,885000.0,Property sold,2016-12-11,9.5,3081,666.0,-37.7509,145.0423,Eastern Metropolitan,790
6110,Heidelberg,3/43 Rosanna Rd,Unit,540000.0,Property passed in,2016-12-11,10.6,3084,153.0,-37.7538,145.0695,Eastern Metropolitan,2890
6111,Heidelberg,13 Hodgson St,House,1110000.0,Property sold,2016-12-11,10.6,3084,600.0,-37.752,145.0722,Eastern Metropolitan,2890
6112,Templestowe Lower,39 Hazel Dr,House,750000.0,Property passed in,2016-12-11,13.8,3107,800.0,-37.7696,145.1078,Eastern Metropolitan,5420
